the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta,council,schooldist,policeprct,censtract,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasource,uid
0101000020E61000001C517A6C377F52C04C845B4310604440,0101000020110F000050A576E13D6B5FC11E55A252FEFA5241,HERALD SQUARE PLAZA,,,,NEW YORK,10001,MANHATTAN,1,0,0,105,MN17,4,02,14,010900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7505045753,-73.9877592417,987641.556336,212705.956629,dot_pedplazas,49f2d6f25bd5d6c84642b512b8759f7f
0101000020E61000008A85F5DFD87A52C0C906FED591554440,0101000020110F0000BE86B0E9D1635FC1FBA0E16B3CEF5241,ZION TRIANGLE PLAZA,,,,BROOKLYN,11233,BROOKLYN,3,0,0,316,BK79,41,23,73,036100,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6685213095,-73.9194884073,1006584.85886,182847.002551,dot_pedplazas,4c034b2caa5f14ac119fc42ccd76a40f
0101000020E61000002277A040B07A52C044B8749A206C4440,0101000020110F0000F79360E98C635FC1CF1BF41E87085341,PARK,,,,BRONX,10452,BRONX,2,0,2028650042,204,BX63,14,09,44,020900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8447532606,-73.9170090229,1007211.83816,247054.679474,dpr_parksproperties,023680561f18ff241d1352f4584d6e5a
0101000020E61000007FC99853547952C02CD70804545D4440,0101000020110F0000ABBBAAEC3D615FC1BEEBAC66EDF75241,PARK,,,,MASPETH,11378,QUEENS,4,0,4023980044,405,QN30,30,24,104,051300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7291347211,-73.8957732984,1013137.42954,204937.190285,dpr_parksproperties,0280017bef2b5a80b7f44463cdda38ba
0101000020E6100000252B55F4F17E52C096D24CB57D5B4440,0101000020110F00006AAB4DE1C76A5FC188C4785DDEF55241,AHEARN PARK,,,,NEW YORK,10002,MANHATTAN,1,0,1003150076,103,MN28,1,01,7,001401,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7147820673,-73.983519168,988818.805457,199691.320631,dpr_parksproperties,02c7809d47d2dc4c95f88300a73b4b75
0101000020E61000007BA6B18C6A7A52C01AD8460DFF664440,0101000020110F0000FC62A98316635FC18855D0D9C4025341,GOUVERNEUR MORRIS TRIANGLE,,,,BRONX,10454,BRONX,2,0,0,201,BX39,8,07,40,002702,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8046668428,-73.9127546947,1008403.46617,232450.887875,dpr_parksproperties,02d1bcf74297f5639554a3c612955d98
0101000020E6100000BCD5EBAFA67E52C0FB6A0CE248524440,0101000020110F000059B3F707486A5FC18C9539F88EEB5241,KENSINGTON PLAZA,,,,BROOKLYN,11218,BROOKLYN,3,0,0,312,BK41,39,20,66,048600,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6428574566,-73.9789252145,990098.642612,173487.387446,dot_pedplazas,4d9eb3543d8a47d8cbb9dbb57d401645
0101000020E6100000CF5493D8397F52C0305ACCEFEE5B4440,0101000020110F0000EE06C3FE416B5FC1F0FCA73D5DF65241,DELANCEY PLAZA,,,,NEW YORK,10002,MANHATTAN,1,1090554,1003527501,103,MN27,1,02,7,001800,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7182375277,-73.9879070825,987602.216878,200950.05194,dot_pedplazas,506b7a13c223e35b4b4b298b09e70ef2
0101000020E610000076E0102AFE7A52C065BBA938316C4440,0101000020110F00000671B64011645FC1358724C799085341,PARK,,,,BRONX,10452,BRONX,2,0,2028750039,205,BX36,14,09,46,021301,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8452604018,-73.9217643887,1005895.96494,247238.239242,dpr_parksproperties,00545d58d402639c8d39576af93f8a68
0101000020E61000009FC2B776A27952C03D6E2E6E075D4440,0101000020110F00006B16FBA5C2615FC1823EFC9197F75241,FEDERALIST TRIANGLE,,,,MASPETH,11378,QUEENS,4,0,0,405,QN30,30,24,104,051100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7267975208,-73.9005424151,1011816.59052,204084.13934,dpr_parksproperties,01d1276aa5960001160ae81e2bbfc2c1
0101000020E610000006295A93E87952C0478E20C9EA6B4440,0101000020110F00007DDD8ABD39625FC199506DB34A085341,BARRY PLAZA,,,,BRONX,10457,BRONX,2,0,0,204,BX01,16,09,44,016700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8431108753,-73.9048217116,1010584.45689,246459.726309,dpr_parksproperties,03c19ed5eab7709e2a100c7b2f146983
0101000020E6100000EA6FA0D00F7D52C0CBA6DB4DF7524440,0101000020110F0000BAA7ECEA94675FC18876923452EC5241,LOTT PARK,2503,ALBEMARLE ROAD,2503 ALBEMARLE ROAD,BROOKLYN,11226,BROOKLYN,3,0,3051100067,317,BK95,40,17,67,079400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6481803691,-73.9540916964,996989.386218,175429.304775,dpr_parksproperties,040a6f0bdf5f8781d348b665c71b61e5
0101000020E61000003D7A7743457F52C01C09842E9E584440,0101000020110F0000872E9663556B5FC13152E958A6F25241,WILLOUGHBY PLAZA,,,,BROOKLYN,11201,BROOKLYN,3,0,0,302,BK38,33,13,84,001100,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6923355752,-73.9886039537,987410.268428,191513.167994,dot_pedplazas,573c48cacfe8a99d300cd6ccc01693cc
0101000020E6100000AF7A4ABEDF8052C0C979A15C3B5A4440,0101000020110F0000708256A10E6E5FC113E1F93375F45241,BOWLING GREEN,,,,NEW YORK,10004,MANHATTAN,1,0,1000120028,101,MN25,1,02,1,001300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.704944834,-74.0136576588,980463.273956,196107.184804,dpr_parksproperties,044c93f5bd353b935db41c3a32d3e413
0101000020E610000066C3FD10CE7652C01DD4359FC6694440,0101000020110F000004CDC02FF45C5FC1DB03B75FE3055341,PARK,,,,BRONX,10473,BRONX,2,0,0,209,BX09,18,08,43,004200,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8263822438,-73.8563287008,1024011.75857,240383.166723,dpr_parksproperties,0513f81d65bb347237622a1cebdabc01
0101000020E6100000BA960BDE027952C077F71B3010694440,0101000020110F00003AA7CF8EB3605FC1AE262C9F16055341,DEL VALLE SQUARE PLAZA,,,,BRONX,10459,BRONX,2,0,2027410200,202,BX27,17,08,41,011900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8208147977,-73.8908014283,1014473.79127,238340.974807,dot_pedplazas,058f1731215ebdca906405f9a63fb13f
0101000020E6100000A65E1065587A52C0BD5AE8222D6C4440,0101000020110F0000BBC531ADF7625FC1736D123195085341,WALTON SLOPE,,,,BRONX,10453,BRONX,2,0,2028220001,204,BX41,14,09,44,022702,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8451357386,-73.9116466157,1008695.36115,247195.481606,dpr_parksproperties,060406fc6fddfcdba650d3e0e2061713
0101000020E61000007BA03477B37552C009089FE0814A4440,0101000020110F000012F52729145B5FC16F310C78DBE25241,TRIBUTE PARK,,,,ROCKAWAY PARK,11694,QUEENS,4,0,4161900018,414,QN10,32,27,100,093402,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.582096781,-73.8390801008,1028948.88857,151391.041462,dpr_parksproperties,04e5b2107c0dd0cb6a334bdefb7528cc
0101000020E61000008E5669A9EF7452C0E1DD8C63865A4440,0101000020110F00009C627391C7595FC1D1228042C9F45241,EIGHT OAKS TRIANGLE,,,,KEW GARDENS,11415,QUEENS,4,0,4092460251,409,QN60,29,28,102,013800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7072344846,-73.827129184,1032178.53031,196988.370931,dpr_parksproperties,077a36e6ce9ec3473152c35cd30bc2e0
0101000020E6100000558A74797E7C52C04EB8DD8F2B5C4440,0101000020110F00009EB1CC0A9E665FC1304B052DA1F65241,LENTOL GARDEN,178,BAYARD STREET,178 BAYARD STREET,BROOKLYN,11222,BROOKLYN,3,0,3027260014,301,BK76,33,14,94,049900,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7200876657,-73.9452208165,999434.63968,201628.630397,dpr_parksproperties,07e3f9ae2afcc8c1c1121a346d4b4cb7
0101000020E61000006C736F65BC7752C014C58ABC7F6B4440,0101000020110F0000676D8703895E5FC1AA22FF85D2075341,YOUNG PARK,,,,BRONX,10460,BRONX,2,0,2040140050,211,BX37,15,11,49,024000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8398439938,-73.8708752057,1019978.71311,245281.505611,dpr_parksproperties,08d8524cf49989062a77970856f5a169
0101000020E6100000E61FAEEC9D7F52C0283D253539554440,0101000020110F0000E97316FDEB6B5FC12909362FD9EE5241,PARK,,,,BROOKLYN,11215,BROOKLYN,3,0,3006270051,307,BK37,38,15,72,014300,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6658165853,-73.9940153911,985910.268162,181851.387671,dpr_parksproperties,097590a83a00ab066ff85223112b5db3
0101000020E61000000BFD09FA0C7952C073E1ACF3B25F4440,0101000020110F00008369C7BAC4605FC12FB0B5B695FA5241,DIVERSITY PLAZA,,,,JACKSON HEIGHTS,11372,QUEENS,4,4545780,4012850013,403,QN28,25,30,115,028900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7476569444,-73.8914184498,1014336.05218,211686.882798,dot_pedplazas,068ffcd3e239e885e7d597146d6c91ea
0101000020E6100000CB44BE71BC7F52C0075B31BAA7594440,0101000020110F00009E8D5CD41F6C5FC16EE708CFCFF35241,BROOKLYN HEIGHTS PROMENADE,68,COLUMBIA HEIGHTS,68 COLUMBIA HEIGHTS,BROOKLYN,11201,BROOKLYN,3,3395700,3002080025,302,BK09,33,13,84,000100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7004393858,-73.9958781724,985392.896225,194465.447163,dpr_parksproperties,06cbf3c7069b5c404f5e35f3a860860b
0101000020E6100000DFDBF675807D52C0A8F1D866C9604440,0101000020110F0000804F0B4254685FC1A78A02E4CDFB5241,SUTTON PARKS,,,,NEW YORK,10022,MANHATTAN,1,0,1013710038,106,MN19,5,02,17,010601,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7561545608,-73.9609670617,995063.968709,214766.601728,dpr_parksproperties,075369049e59a1d6f7a12d906b65ce3b
0101000020E61000008B7C9BBF847452C0A740B97999564440,0101000020110F0000369215F711595FC1F5035FA463F05241,DAVID J O'CONNELL SQUARE,,,,SOUTH OZONE PARK,11420,QUEENS,4,0,0,410,QN55,28,27,106,010200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6765669559,-73.8206037111,1034010.60092,185818.95077,dpr_parksproperties,0806aee59b9bcee2db58589acf66e8b2
0101000020E61000007D77FE338E7252C04C5705034E554440,0101000020110F00006C795F57BC555FC1536B7E7AF0EE5241,BELT PARKWAY,,,,JAMAICA,11430,QUEENS,4,0,4121170050,412,QN03,28,27,113,030600,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6664514856,-73.7899307653,1042527.42703,182152.521406,dpr_parksproperties,0a68fdf26fa1b15fa598eb3a9cb370be
0101000020E6100000BAF437E2667752C0D4C4861FF55D4440,0101000020110F0000F22C18C3F75D5FC15FCDA3F7A1F85241,PARK,,,,ELMHURST,11373,QUEENS,4,0,4019130001,404,QN29,25,24,110,068300,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7340513303,-73.865655925,1021481.99529,206739.829609,dpr_parksproperties,0bb28c7478b2c33fdfa6e80d7d623cf7
0101000020E6100000CA31B530217652C0F89A84F56A4A4440,0101000020110F00008690008ACE5B5FC1F28E0ED7C1E25241,PATRICIA A. BRACKLEY PARK,,,,ROCKAWAY PARK,11694,QUEENS,4,0,0,414,QN10,32,27,100,093401,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.581397368,-73.8457771621,1027089.08946,151132.882002,dpr_parksproperties,0cc2694893890f5d10dcf3bbafe0c88e
0101000020E6100000C9D25BB67C7D52C0B07495D63D634440,0101000020110F0000ECB70EE44D685FC114B3C0978EFE5241,PARK AVENUE MALLS,,,,NEW YORK,10075,MANHATTAN,1,0,0,108,MN40,4,02,19,014200,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.775332923,-73.9607382755,995124.221526,221753.940596,dpr_parksproperties,0f46103bdaf8717e4480ed6c86357915
0101000020E6100000AA2F35E6DB7C52C0CF0B8175BC5A4440,0101000020110F0000E279CFBB3C675FC1836FD4D605F55241,LITHUANIA SQUARE,,,,BROOKLYN,11211,BROOKLYN,3,0,0,301,BK73,34,14,90,052700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7088845695,-73.9509230151,997856.292784,197546.065208,dpr_parksproperties,0f5ccd0269d2bdb34952d791f4b66f97
0101000020E61000008064B26A627A52C074CA3F2D386C4440,0101000020110F0000EC192EB308635FC186BB3696A1085341,WALTON WALK,,,,BRONX,10453,BRONX,2,0,0,205,BX41,14,09,46,022701,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8454726638,-73.9122583107,1008525.99623,247318.065975,dpr_parksproperties,0fc9b225c58da12a78329ecff8ae03f6
0101000020E6100000F8828A69487852C07EC77C67B4614440,0101000020110F00008A7859D8765F5FC1BE768463D5FC5241,ONE ROOM SCHOOLHOUSE PARK,,,,EAST ELMHURST,11369,QUEENS,4,0,4013630012,403,QN28,22,30,115,032900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7633262715,-73.8794211057,1017652.44649,217400.070805,dpr_parksproperties,1466ac6cbfddb79050f4595b1a0270bb
0101000020E6100000F53D6B27BD7A52C06674DF4B956B4440,0101000020110F0000538280D3A2635FC11AE515BAEA075341,KELTCH PARK,,,,BRONX,10452,BRONX,2,2008312,2028570095,204,BX26,16,09,44,021900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8405019478,-73.9177964707,1006995.42171,245505.561927,dpr_parksproperties,14e85e164da9170cc4688bbaa195cf78
0101000020E61000008742FA085E7F52C03AF4845C1D594440,0101000020110F00004AEF47777F6B5FC1AD09E4CE34F35241,CADMAN PLAZA EAST,,,,BROOKLYN,11201,BROOKLYN,3,0,0,302,BK38,33,13,84,001300,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6962167928,-73.9901158876,986990.830384,192927.159007,dot_pedplazas,648c88223a7b6f19cbaaa96640c65140
0101000020E6100000CB460AD6E17852C01CF29EAB1F5D4440,0101000020110F0000777E6F737B605FC1CBC477BCB2F75241,QUICK BROWN FOX TRIANGLE,,,,MASPETH,11378,QUEENS,4,0,0,405,QN30,30,24,104,049302,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7275372664,-73.8887853532,1015074.94344,204357.570029,dpr_parksproperties,192e9e72f42148191f8320c1ae42106a
0101000020E6100000777BA113097F52C01727E18C2B614440,0101000020110F0000D2ADD327EF6A5FC10DE8D9EF3BFC5241,FATHER DUFFY SQUARE,200,WEST 47 STREET,200 WEST 47 STREET,NEW YORK,10036,MANHATTAN,1,1085637,1010180065,105,MN17,4,02,18,012500,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7591498162,-73.9849304412,988424.792404,215855.820719,dpr_parksproperties,1a570e82a190255c0a58b6353a7fe265
0101000020E6100000C899AE08FA7652C088614242945A4440,0101000020110F00003132ADDE3E5D5FC1B1C9A0CCD8F45241,PARK,,,,RIDGEWOOD,11385,QUEENS,4,0,4038860045,406,QN19,29,28,112,063700,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7076577609,-73.8590122605,1023338.68984,197126.746978,dpr_parksproperties,08d76523e7793be3b4dd5af47036c1d6
0101000020E610000066A8E032F47652C0D4A5BE7A54564440,0101000020110F0000DDA14CF5345D5FC1F2CEAE6016F05241,JUDGE ANGELO GRACI TRIANGLE,,,,OZONE PARK,11417,QUEENS,4,0,4113400001,410,QN56,32,27,106,004401,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6744613628,-73.8586561072,1023456.94798,185032.500331,dpr_parksproperties,09769cf790c23bae1a4240aa6a69c21f
0101000020E6100000DA5D6319B87D52C00EB6290469614440,0101000020110F00008FD2EEC3B2685FC1FE5C3BDB80FC5241,TRAMWAY PLAZA,,,,NEW YORK,10022,MANHATTAN,1,0,0,108,MN31,4,02,19,011000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7610256092,-73.9643629592,994122.42267,216540.882649,dpr_parksproperties,097191f093b4686c786876de22bae7dc
0101000020E6100000986AF228A28052C0BCD433E4EE594440,0101000020110F0000AD905006A66D5FC192923B881FF45241,VIETNAM VETERANS PLAZA,24,SOUTH STREET,24 SOUTH STREET,NEW YORK,10004,MANHATTAN,1,0,1000060001,101,MN25,1,02,1,000900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7026111416,-74.0098989066,981505.330504,195256.810722,dpr_parksproperties,0ae8f4d318da52709271724637ca108d
0101000020E61000006743C57E277752C01F1A30B2CF6E4440,0101000020110F0000AF1A24178C5D5FC12A9035A38A0B5341,BOSTON GARDEN,2700,BOSTON ROAD,2700 BOSTON ROAD,BRONX,10467,BRONX,2,0,2045140062,211,BX07,13,11,49,034000,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8657216718,-73.8617870072,1022478.53127,254713.557161,dpr_parksproperties,0b2b652acabff95daa42f3cda6f19de7
0101000020E6100000F88B928F9D7A52C036DFB8F3145F4440,0101000020110F0000211C7B296D635FC16CD11098E4F95241,SABBA PARK,,,,WOODSIDE,11377,QUEENS,4,0,0,402,QN31,26,30,108,025301,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.742835171,-73.9158681715,1007563.1507,209922.705394,dpr_parksproperties,0c20543df5d597585d1a723bf00d1162
0101000020E61000001A5EBD04C07E52C00DA376CD22584440,0101000020110F00003597150F736A5FC18A3ED1261CF25241,FOX SQUARE PLAZA,,,,BROOKLYN,11217,BROOKLYN,3,0,0,302,BK68,35,15,88,003300,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6885703429,-73.980471318,989665.857425,190141.781656,dot_pedplazas,0f75dfaf3d63da8dbfb5f134f6fea31a
